date,nav,daily_ret,gross_ret,cost_pct,drawdown,gross_exp,net_exp,n_long,n_short,port_vol_ann,btc_vol,regime_scale,paused
2022-01-30,101641.88921384496,0.01641889213844954,0.016978892138449542,0.0005600000000000001,0.0,0.8,0.0,5,2,0.15287821306963317,0.4451220526469184,1.0,False
2022-01-31,101564.27463184159,-0.000763608219049083,-0.00020360821904908278,0.0005600000000000002,-0.0007636082190491066,1.3879957818211517,0.01697889213844961,6,3,0.1520057406054328,0.4451220526469184,1.0,False
2022-02-01,101158.2307389126,-0.003997900781557715,-0.0034382135546423102,0.0005596872269154044,-0.004758456170711075,1.9676258656620997,0.016328465227120836,7,3,0.15135177829140664,0.4451220526469184,1.0,False
2022-02-02,102680.01398107839,0.015043592904402266,0.015076830940540319,3.323803613805154e-05,0.0,1.9215961268737585,0.012204088695056958,7,3,0.15360020866392463,0.4451220526469184,1.0,False
2022-02-03,99019.39981711394,-0.03565069795022636,-0.03529234385423981,0.00035835409598655114,-0.03565069795022639,1.9501746472017278,-0.002947699502867579,6,4,0.1692643999086575,0.4451220526469184,1.0,False
2022-02-04,101061.01926384254,0.020618378322827778,0.020952434165959422,0.0003340558431316458,-0.01576737920520926,1.7697818946443247,0.00958313161312969,6,3,0.17350393090764324,0.4451220526469184,1.0,False
2022-02-05,100726.05682751906,-0.003314457332445673,-0.0027613473622603462,0.0005531099701853266,-0.019029576232034776,1.7319445548658823,0.0206926660438414,6,4,0.17263806212742697,0.4451220526469184,1.0,False
2022-02-06,97786.71718000577,-0.029181522041973166,-0.029181522041973166,0.0,-0.04765578627574342,1.7767495286225312,0.017931318681580988,6,4,0.18174609749337026,0.4451220526469184,1.0,False
2022-02-07,96880.22159604979,-0.009270130035015995,-0.009147887837844001,0.00012224219717199458,-0.056484140975062325,1.6922925300408482,0.009399333541932786,6,4,0.1816934695123298,0.4451220526469184,1.0,False
2022-02-08,98121.52671948203,0.012812781628514097,0.012812781628514097,0.0,-0.044395078310335845,1.6572204751620907,0.00025144570408880407,6,4,0.1825420176293944,0.4451220526469184,1.0,False
2022-02-09,98334.59614884802,0.0021714850603082314,0.0021714850603082314,0.0,-0.042319996499329715,1.6879747054481582,0.013064227332602873,6,4,0.18154510639632365,0.4451220526469184,1.0,False
2022-02-10,99599.08081506181,0.01285900095933437,0.012893740381268198,3.473942193382891e-05,-0.030005188415579333,1.6397313035993455,0.011769056886117318,6,4,0.18240967733424837,0.4451220526469184,1.0,False
2022-02-11,97824.5293800968,-0.017816945903949055,-0.017801189229990185,1.575667395887045e-05,-0.04728753350069019,1.5496658027380197,0.0471723314943433,6,4,0.18499178063618185,0.4451220526469184,1.0,False
2022-02-12,98639.56526558976,0.008331610595601415,0.008345956500259767,1.4345904658351983e-05,-0.039349904220242836,1.5814830017571078,0.008876992752421653,6,4,0.1847157370057352,0.4451220526469184,1.0,False
2022-02-13,97465.97718869352,-0.011897741780758326,-0.011865822744466315,3.191903629201175e-05,-0.05077947100149107,1.5935829917712414,0.020491224865744978,6,4,0.18526052190235134,0.4451220526469184,1.0,False
2022-02-14,97885.72604180302,0.00430661924516346,0.00430661924516346,0.0,-0.046691539603401756,1.603307103365095,0.008625402121278714,6,4,0.1844044505001037,0.4451220526469184,1.0,False
2022-02-15,98342.2339604097,0.004663682204407636,0.004950552123068795,0.00028686991866115857,-0.04224561190133881,1.6543701441665932,0.02751136073483812,6,3,0.18359086209633363,0.4451220526469184,1.0,False
2022-02-16,96004.22194997538,-0.02377424140451756,-0.02377424140451756,0.0,-0.06501549593023236,1.6272417025331232,0.03246191285790695,6,3,0.18891283281717688,0.4451220526469184,1.0,False
2022-02-17,95211.53554573857,-0.00825678692182782,-0.00822814129976453,2.864562206328799e-05,-0.07273546375554726,1.556316047100113,0.009546161877258263,6,3,0.18858409212619856,0.4451220526469184,1.0,False
2022-02-18,95125.91097918566,-0.0008993087451234799,-0.0008684273574905976,3.0881387632882245e-05,-0.07356936086203472,1.5717682554372532,-0.0008257868215421071,6,3,0.1875069692040039,0.4451220526469184,1.0,False
2022-02-19,94821.07763233955,-0.0032045248629766626,-0.0032045248629766626,0.0,-0.07653813087897571,1.5820559559499303,-0.0016942141790327048,6,3,0.1865424375325421,0.4451220526469184,1.0,False
2022-02-20,97043.06473097463,0.023433472326170206,0.023503786930143832,7.031460397362611e-05,-0.0548982127246547,1.5983146795764989,-0.008961787782692576,6,3,0.19157386052370973,0.4451220526469184,1.0,False
2022-02-21,98306.2264054177,0.0130165064133624,0.013036092204317153,1.9585790954752723e-05,-0.04259628924930485,1.5081360664956538,0.0425217005113836,6,3,0.1923260652176672,0.4451220526469184,1.0,False
2022-02-22,97397.34878252486,-0.0092453718968381,-0.008953866751500809,0.0002915051453372922,-0.05144784261060779,1.549420044702737,0.026151953677000794,6,3,0.19215308665445502,0.4451220526469184,1.0,False
2022-02-23,98775.45733277888,0.014149343565102177,0.014163588491029104,1.4244925926927687e-05,-0.03802645224628648,1.5279792712100948,-0.003151807255825312,6,3,0.1932305501733434,0.4451220526469184,1.0,False
2022-02-24,97935.16491936796,-0.008507097168681702,-0.00813832166747324,0.00036877550120846195,-0.04621005469072875,1.54759157058583,-0.0049579601735442735,6,2,0.19290564315257677,0.4451220526469184,1.0,False
2022-02-25,99067.71503799924,0.011564284591379643,0.011861925458762398,0.0002976408673827557,-0.035180156322775866,1.563257353230056,0.008092895118698151,5,2,0.19325067319489805,0.4451220526469184,1.0,False
2022-02-26,99067.71503799924,0.0,0.0,0.0,-0.035180156322775866,0.0,0.0,0,0,0.19213763122032176,0.4451220526469184,1.0,False
2022-02-27,99067.71503799924,0.0,0.0,0.0,-0.035180156322775866,0.0,0.0,0,0,0.19103099989579234,0.4451220526469184,1.0,False
2022-02-28,99067.71503799924,0.0,0.0,0.0,-0.035180156322775866,0.0,0.0,0,0,0.1899307422986824,0.4451220526469184,1.0,False
2022-03-01,99067.71503799924,0.0,0.0,0.0,-0.035180156322775866,0.0,0.0,0,0,0.18883682171902336,0.4451220526469184,1.0,False
2022-03-02,99619.08035786156,0.005565539890072489,0.006125539890072489,0.0005600000000000001,-0.02981041299605675,0.8,0.0,3,2,0.1880947175111661,0.4451220526469184,1.0,False
2022-03-03,97600.1878359954,-0.020266122861340385,-0.019708230030027585,0.0005578928313128001,-0.049472394365071726,1.5918258242105865,0.003115298908358377,3,3,0.1915597312102014,0.4451220526469184,1.0,False
2022-03-04,97447.61125186739,-0.0015632816648303103,-0.0011681478761011131,0.0003951337887291972,-0.050958336742875886,1.5526131359561086,-0.013478015376764518,3,2,0.1904833238112389,0.4451220526469184,1.0,False
2022-03-05,97294.24941391767,-0.001573787555996031,-0.0015593664189571723,1.442113703885865e-05,-0.05245192670263165,1.5821087525594928,0.005955461088361147,3,2,0.18941363276008563,0.4451220526469184,1.0,False
2022-03-06,97723.02331440961,0.004406980916907238,0.004663186584722064,0.00025620566781482613,-0.048276100425757994,1.549488485656067,0.03434682560679675,4,2,0.188538744133343,0.4451220526469184,1.0,False
