year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
2022,0.01564274631841589,-0.024581080334518002,-0.057884855998306395,-0.022719968766754084,0.1314628845860346,0.12410223379268959,-0.17451932783963275,0.01266014416140293,-0.057833952628632,-0.0385841705984743,-0.0030474025086921763,0.029161909673640185,-0.09870110773466656
2023,-0.2718547499433599,-0.05042312723640685,-0.0026757727396392594,-0.01443293271785362,-0.009717088310911115,0.0814498745909733,-0.039216123651881984,0.028432622947887953,-0.03940857303629297,0.01588166618539333,-0.147359765830672,-0.17830664256078566,-0.5083054899162422
2024,0.047345431765172696,-0.06587045912961043,0.029846390472636264,-0.018285407642128493,0.0836843286813942,0.08807636104026018,-0.03752855898434826,-0.0049928167850922245,-0.1191036479744676,0.03687289182351372,-0.19963210772772222,0.05979968288776205,-0.13464410226638734
2025,0.04409988284177824,-0.0005309575521118548,0.04372603697242905,-0.1023323008986976,-0.01593105977384124,0.04670649884677269,0.010189092768393637,0.015599290038081914,-0.08789932263112743,0.17314690839379066,0.06341858399562361,0.05643992316643187,0.24203332278711343
