year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
2022,0.0025465020329789034,-0.052794333970274,-0.042114474395055335,-0.03530790710314746,0.11217962239618329,0.14705746331032588,-0.17103436726811028,0.05168462395901474,-0.046553755992249646,-0.025106761459060434,0.06203411772916012,0.04253856731759087,0.004424207620340681
2023,-0.17162771010787414,-0.01546578644217711,-0.017949897815065508,-0.03976810549240872,-0.0014394319997614868,0.046110159831710185,-0.0380437289074016,0.013196256802403994,-0.03298003630811985,0.0369289101768826,-0.1044808307339995,-0.1971240698704384,-0.43548610659004916
2024,0.01304672597676726,-0.0028170093947450514,0.062421801155498446,-0.01785111259120198,0.052833678041674714,0.10031914240183659,-0.035592106412331126,-0.03779095571187141,-0.1114374750603897,0.03132044342228757,-0.052926183546530114,0.06672319995662424,0.049069982775374
2025,0.07075430930287241,0.011105726172004227,0.09148699325679854,-0.0840728435874899,0.015408711471702752,0.04502092063129659,-0.016321034805834245,0.0549414256243137,-0.040951562837037714,0.18780902542448707,0.04567486373240981,0.04445878228995115,0.4828206983782384
