date,SOLUSDT,RNDRUSDT,STXUSDT,WLDUSDT,SEIUSDT,ADAUSDT,MKRUSDT,DOTUSDT,NEARUSDT,APTUSDT,AAVEUSDT,ATOMUSDT,LINKUSDT,ARBUSDT,SUIUSDT,OPUSDT,LTCUSDT,AVAXUSDT,INJUSDT,FETUSDT,TIAUSDT,XRPUSDT,BTCUSDT,BNBUSDT,UNIUSDT,ETHUSDT
2022-03-12,,,,,,0.17138025898380574,0.6869906584808235,1.0432412740724928,-1.5211532407511945,,0.08049764672827164,-0.14157645947418107,0.35041862049920475,,,,1.1476453038583505,-0.2840322689472628,,,,-2.065485360721673,,,0.5320735672713626,
2022-03-13,,,,,,0.047641956566683005,0.46954791052734557,1.1825359781608948,-1.588587621112193,,0.11012750201907646,-0.09697028441549058,0.4204895696206685,,,,1.127543052433728,-0.21100961708158153,,,,-2.0099766308516265,,,0.5486581841324952,
2022-03-14,,,,,,-0.03880991827658021,0.40212548212269134,1.2543777020898275,-1.796738599519873,,0.26022031847154126,0.013759494551692002,0.21533068126005053,,,,1.1019820134733256,-0.1850331134080592,,,,-1.821736958348068,,,0.5945228975834528,
2022-03-15,,,,,,-0.08430331940136765,0.36298892879299816,1.2482855599726899,-1.9171033468929888,,0.26035630740510673,0.01319733175893375,0.2045171070470849,,,,1.0454949557864046,-0.12450541505145209,,,,-1.7086886634554825,,,0.6997605540380728,
2022-03-16,,,,,,-0.14347448877439728,0.4570403275733147,1.2847042804867168,-1.711546824198683,,-0.5041709541104141,0.02137878268463096,0.21448659268066617,,,,1.2771402630120174,-0.08573522910558466,,,,-1.6139766058361993,,,0.8041538555879325,
2022-03-17,,,,,,-0.17235084119418403,0.2609324948091238,1.3637552342106734,-1.6449101726839008,,-0.7176138880689613,0.014477758617115737,0.34453540781873176,,,,1.3947832816014814,-0.04177747740566311,,,,-1.5041236726675449,,,0.7022918749631284,
2022-03-18,,,,,,-0.2672160834369827,0.4500233805475434,1.4470111249827866,-1.677179117585259,,-0.7202103483291165,-0.08064351358164806,0.22998940416426358,,,,1.49933678721951,-0.1462769723711839,,,,-1.2898606464527769,,,0.5550259848428636,
2022-03-19,,,,,,-0.44973364274220384,0.3878393877992586,1.6069580566156618,-1.5272601326539952,,-0.5526235927667756,-0.23356098091185043,0.2674452519156528,,,,1.4348369498394027,-0.12356971069536547,,,,-1.3795032181963558,,,0.5691716317965704,
2022-03-20,,,,,,-0.4310866645019602,0.40551063985420827,1.6448476407727781,-1.4629731604562688,,-0.5413277991370598,-0.3561876377025617,0.20773698334845897,,,,1.387522691310393,0.0037150942672925327,,,,-1.4407444663246276,,,0.582986678569347,
2022-03-21,,,,,,-0.5030800716461994,0.4829757277966984,1.6240088962028785,-1.4295862949176825,,-0.40579581471927184,-0.4619622548512494,0.17316925461212118,,,,1.3357757413319589,0.06697884301046744,,,,-1.5010259616930381,,,0.6185419348733167,
2022-03-22,,,,,,-0.639740132226825,0.26961105605455404,1.616332098654989,-1.594640466959892,,-0.3343861438236494,-0.4573243243721314,0.3299829538609764,,,,1.1659861364665474,0.22772289048030797,,,,-1.3760098225557305,,,0.7924657544208538,
2022-03-23,,,,,,-0.7410461698514081,0.17356680046787037,1.4902258480643953,-1.7714586536235726,,0.07201452083764691,-0.4414116876141439,0.41966962747140807,,,,1.0433799517970286,0.3724553703689633,,,,-1.373540501197517,,,0.756144893279329,
2022-03-24,,,,,,-0.6166173524142632,0.1625921233139173,1.4603502176538974,-1.8211556006193454,,0.1019081856070203,-0.5139149666101887,0.4748124040781187,,,,0.9882229500483622,0.461390556250145,,,,-1.4003157652964526,,,0.7027272479887889,
2022-03-25,,,,,,-0.5800787463849252,-0.05496036341332419,1.4511330102647249,-1.722461112051452,,0.10379723903695057,-0.5910004956811191,0.628923157550246,,,,0.9286906512872378,0.48017299093972726,,,,-1.4472057508024496,,,0.8029894192543833,
2022-03-26,,,,,,-0.510195614270273,-0.055439950302237334,1.435176359443689,-1.6844871621761432,,0.020705523046519018,-0.7953815364876335,0.6550482415611528,,,,1.0368095481763715,0.35949536541575294,,,,-1.3413700805396376,,,0.8796393061324392,
2022-03-27,,,,,,-0.5014178425637583,0.040932626913151145,1.3167587952760063,-1.6020065130072791,,-0.0009902512481565586,-0.8867105480494827,0.678502767233388,,,,1.3062145412535675,0.22084837787098768,,,,-1.354093498206209,,,0.781961544527785,
2022-03-28,,,,,,-0.5882878927830688,0.19116180134546368,1.26330132828575,-1.6148499520931494,,-0.11512080705911289,-0.946697875592917,0.6874201226408116,,,,1.4364462766935375,0.14034411201774222,,,,-1.1874999646108406,,,0.7337828511557841,
2022-03-29,,,,,,-0.2795559241357097,0.22059776614721455,1.3408994861297006,-1.3296023618851012,,-1.1009633862130612,-0.7997839015518137,0.7790756993020372,,,,1.4082577052296228,0.15157993198717956,,,,-1.1349823363702718,,,0.7444773213602027,
2022-03-30,,,,,,-0.20378945485367267,0.2701050443488762,1.3101718133687283,-1.223581381032726,,-1.3767351382553406,-0.5534138885145776,0.7728910858568224,,,,1.4644494185817112,0.2430306958136834,,,,-1.1947466682880348,,,0.4916184729745299,
2022-03-31,,,,,,-0.33787737347853486,0.41373546406417533,1.1794199315692666,-1.1195989068777414,,-1.4380857417941688,-0.3398774156567405,0.7306784597175824,,,,1.5333537073160801,0.27667645952368025,,,,-1.3213715858918567,,,0.42294700150825704,
2022-04-01,,,,,,-0.9589071351908218,,1.0890814831298405,,,-1.6034044519480974,-0.33711557102146983,0.8477407261740919,,,,,0.5993647500205647,,,,,,,0.3632401988358921,
2022-04-02,,,,,,-1.1425956384421587,,0.863637140505251,,,-1.5501329628759073,-0.16531977000204037,0.8763256011285578,,,,,0.8094015282486067,,,,,,,0.308684101437691,
2022-04-03,,,,,,-0.6570243831673975,0.5405607438152064,0.7742455576857621,-1.2049633978416205,,-1.1018253121032855,0.1422170448255744,0.8692167516670805,,,,1.1429566231350823,0.7993656180584148,,,,-1.7565523871581894,,,0.4518031410833729,
2022-04-04,,,,,,-0.6481423712268584,0.49699531132735014,0.7600904943253934,-1.1841998916100123,,-1.053774163334513,0.25293484188111875,0.9464583852321881,,,,0.9232204733966347,0.8376703095806457,,,,-1.857787611794648,,,0.5265342222227012,
2022-04-05,,,,,,-0.6547823315242163,0.49014182162656766,0.676283869125327,-1.3701320056585975,,-0.8078555182130136,0.31533058536618674,0.9150058245302309,,,,0.9655997084162973,0.7371606979127366,,,,-1.8841720928053116,,,0.6174194412237928,
2022-04-06,,,,,,-0.5176688082076409,0.497747172844698,0.6446047278328833,-1.3333333518630281,,-0.8722176378781393,0.30051541261599907,0.8948822162227547,,,,0.9369562674710952,0.6402016722605114,,,,-1.9451550286959032,,,0.75346735739677,
2022-04-07,,,,,,-0.36880295385448125,0.5913326434496107,0.5565309699641822,-1.263802479485898,,-1.0615559979722187,0.2543650107675408,0.8574082214394496,,,,1.034178949130393,0.4934549357462767,,,,-1.9195381276777603,,,0.8264288284929049,
2022-04-08,,,,,,-0.4470478278635797,0.575073795496855,0.537733095987076,-1.0449731219894194,,-1.1222720261275816,0.297763153871471,0.871870370492048,,,,1.0597584573361392,0.4083043088201655,,,,-1.990200407330008,,,0.8539902013068345,
2022-04-09,,,,,,-0.5427077410142689,0.5191232494201129,0.5477587179008769,-0.8490150015498527,,-1.2574541180687755,0.3718203688782197,0.8903433893276154,,,,1.081739757272457,0.3285788430964357,,,,-1.9647030739430944,,,0.8745156086802739,
2022-04-10,,,,,,-0.6960131637412299,0.4653234975819648,0.591838519714838,-0.6569483073890806,,-1.1580720676965421,0.4068762247035355,0.9290256774806901,,,,1.0554760797247078,0.32606027060537124,,,,-2.068580571799889,,,0.8050138408156344,
2022-04-11,,,,,,-0.6517587367188021,0.7213403826600701,0.5695443135560878,-0.6270666836001579,,-1.3095586941158468,0.3673136466535364,0.8802316295631052,,,,1.068110134777133,0.26131684993071524,,,,-1.9971131389503785,,,0.717640296244538,
2022-04-12,,,,,,-0.694364657283936,0.7594840758772036,0.5712781944814573,-0.6222789339300199,,-1.3885129137869698,0.3626518692964891,0.9351017828488768,,,,1.1167360819380336,0.22116998475452737,,,,-1.8959668936336975,,,0.6347014094380353,
2022-04-13,,,,,,-0.6583779972622681,0.693772642313518,0.6228665292955425,-0.6443511304809149,,-1.482455261206929,0.4157015661394469,1.0167423956036568,,,,1.024335139322193,0.19486953220550618,,,,-1.8346761767161441,,,0.6515727607863928,
2022-04-14,,,,,,-0.5951904702573043,0.5201181712570522,0.6143143166618389,-0.4833742120654133,,-1.447819006112178,0.39333296017528924,1.035615166666062,,,,0.9508887207042801,0.35443692951722877,,,,-1.9959392644126268,,,0.6536166878657714,
2022-04-15,,,,,,-0.6521087674462213,0.6695993903705777,0.5316454864056513,-0.053988045302964756,,-1.6130540839251843,0.4050917180384726,0.8590372622180424,,,,1.0039898507631795,0.3656197741569981,,,,-1.9920746558624938,,,0.4762420705839422,
2022-04-16,,,,,,-0.6494356597356865,0.7553251352933805,0.5594373149264953,-0.15829234078641116,,-1.6696005400992127,0.4130758610632041,0.8659427406047913,,,,0.9374380860160844,0.3825545189193245,,,,-1.9233803937983958,,,0.48693527759642624,
2022-04-17,,,,,,-0.6035103780423466,0.6788685778775262,0.6493365623372567,-0.4493097062567317,,-1.7718746143497166,0.4016346534668316,0.9093412014178389,,,,1.0566002436566106,0.40660165116362035,,,,-1.7171927162406053,,,0.4395045249697157,
2022-04-18,,,,,,-0.6461405858843356,0.6161080883894615,0.6291896696765522,-0.12811154920865345,,-1.9140543991374548,0.42070982840731813,0.9266213201843629,,,,1.061722035169478,0.4223238632446984,,,,-1.64864695042706,,,0.26027867958563294,
2022-04-19,,,,,,-0.5757346692796774,0.4759668174324196,0.6246200197188672,-0.2675127676295636,,-2.014059540922928,0.5184173109119778,0.955931731850859,,,,1.0806150954913547,0.5002637178314875,,,,-1.5095503750014398,,,0.21104265959664295,
2022-04-20,,,,,,-0.6231467978077605,0.4994108968987092,0.5408387162834594,-0.2139357884378486,,-1.8921879331355491,0.43542627142742185,0.8937065083004309,,,,1.1501827526913282,0.6264840851994652,,,,-1.6401311704151675,,,0.22335245899551107,
2022-04-21,,,,,,-0.7481467849861446,0.5509383905375298,0.6217451783949155,-0.10871903339971832,,-1.8183065191341519,0.3860385312512412,0.8021677690383157,,,,1.1185764328725125,0.5963049886656085,,,,-1.713212927624608,,,0.31261397438449945,
2022-04-22,,,,,,-0.6511373830809934,0.6133669093401087,0.6317835853886822,-0.34705281797468074,,-1.9087271503021328,0.3094124388229454,0.8356909297576351,,,,1.1717866997455249,0.5510422084396444,,,,-1.5619104235870285,,,0.35574500345029475,
2022-04-23,,,,,,-0.6118979641163206,0.5849793318488143,0.6193458658104173,-0.362681019822696,,-1.8775705914174603,0.25033272804490286,0.8330690750675107,,,,1.2408576545481054,0.5417898256114598,,,,-1.5866121869550986,,,0.36838728138036536,
2022-04-24,,,,,,-0.7153165520153885,0.5377718154748645,0.587444470051167,-0.30134113067289625,,-1.8667714638791075,0.3538136175010636,0.8080514511431927,,,,1.1481233437368954,0.5543931643164524,,,,-1.6167844315483706,,,0.5106157158921274,
2022-04-25,,,,,,-0.7428721207680653,0.46605714999259107,0.7211003347113885,-0.10763315391227596,,-1.8982619387063588,0.4252974579578899,0.7334589912391648,,,,1.119468488635084,0.4695998933531468,,,,-1.6418772727538937,,,0.45566217025132905,
2022-04-26,,,,,,-0.787994759152655,0.48663101653819124,0.7815272700678404,-0.03240008757237763,,-1.7198733260948593,0.4011308010053379,0.7030742488979295,,,,1.0437272446188022,0.4564157532299332,,,,-1.834905874089421,,,0.5026677125512791,
2022-04-27,,,,,,-0.7573890814385166,0.4096890122072634,0.8230571713643995,-0.10547097638746324,,-1.6958117874615184,0.2730482509196198,0.6740781988211958,,,,1.114611697455732,0.5579513806342473,,,,-1.8247345606304228,,,0.5309706945154632,
2022-04-28,,,,,,-0.7675569319070416,0.3902499141028801,0.6572024789617517,-0.6643614294374894,,-1.521706598204978,0.35017235502500416,0.8674770422973958,,,,1.136068328076175,0.7551689875997417,,,,-1.743799627695912,,,0.5410854811824727,
2022-04-29,,,,,,-0.7559000834015425,0.425610787166241,0.6074935985079293,-0.8204572743870536,,-1.3618641871137394,0.29878193120337715,0.9223870570417243,,,,1.1621093138731373,0.7180389014009142,,,,-1.787428430657466,,,0.5912283863664786,
2022-04-30,,,,,,-0.744294627836517,0.47625172573689967,0.6581891220603109,-0.9934262466071876,,-1.2766426256265615,0.3020937520451865,0.8861391185548285,,,,1.333770241147106,0.5921341899879861,,,,-1.7129113106791298,,,0.47869666121707827,
2022-05-01,,,,,,-0.7532425237310121,0.5782954156409611,0.5458678797527736,-1.3798657163193,,-0.9637550885784782,0.41130683576000365,0.9766197038768626,,,,1.3719673662370448,0.4991678537337182,,,,-1.6141570471912856,,,0.32779532081871204,
2022-05-02,,,,,,-0.6600635546722285,0.42346226145372096,0.5751007292580795,-1.5486964515417205,,-0.8603429738355213,0.4749340249783392,1.0243803320250104,,,,1.5065948828695088,0.32429883920456615,,,,-1.4878279601759843,,,0.2281598704362292,
2022-05-03,,,,,,-0.6696243512630149,0.45192213102969353,0.42784626009994087,-1.5038788426718053,,-1.0593377171824592,0.46421078748859673,1.0233890245856911,,,,1.7042342105224861,0.3483810897984742,,,,-1.220952788860661,,,0.03381019645305757,
2022-05-04,,,,,,-1.0954002944283427,0.7221551633983837,0.2922560181924857,-1.1628911448284756,,-0.9973420849555884,0.30237357348610205,0.9597527075237332,,,,1.9892005511527813,0.19599889036954282,,,,-0.8385695967470873,,,-0.3675337831635345,
2022-05-05,,,,,,-1.1257097129642895,0.6860371017838439,0.2984114343779233,-1.1378580275240986,,-0.9579867802710278,0.2548758783710439,0.9244231879799867,,,,2.0446384955346546,0.1924469676978212,,,,-0.8427899104444596,,,-0.3364886345413982,
2022-05-06,,,,,,-1.0218157346139383,0.839751511299543,0.3023249348229306,-1.2400453043205322,,-0.8885094546273427,0.14123214710803164,0.7501023890372291,,,,2.1130303318378916,0.18910552232264827,,,,-0.7451800334690326,,,-0.4399963093974287,
2022-05-07,,,,,,-1.0569341026240129,1.0422733827095305,0.22811032108742266,-1.1450238868331906,,-0.9485134151126491,0.12298724396685953,0.7073317697442106,,,,2.112357247194138,-0.012552142878521858,,,,-0.5741188717572746,,,-0.4759175454965117,
2022-05-08,,,,,,-1.1239038213294015,1.1842026700220165,0.3121281921360398,-1.2226047521503705,,-0.7690924451288416,0.06950413166220633,0.6557207339166512,,,,2.026690408543775,-0.045512443219039675,,,,-0.6317140358457698,,,-0.45541863860726617,
2022-05-09,,,,,,-1.23142146892534,1.4823184328700885,0.16230065890155768,-1.0836781219858043,,-0.8041012877551457,0.011308571457069717,0.61063774513985,,,,1.889901611138041,-0.1131361590789992,,,,-0.6271592534657064,,,-0.2969707282956114,
2022-05-10,,,,,,-1.4215933065279622,0.898200833188323,0.1509687456993862,-0.7247002222218337,,-0.8871862157911643,-0.1549718735473284,0.892037405419059,,,,2.1608475143957095,-0.1959051053258181,,,,-0.520548493381367,,,-0.19714928190700415,
2022-05-11,,,,,,-1.2062426785920146,1.2926089945511983,0.17966804657282495,-0.9653977226626624,,-0.6729129968518947,-0.040428129015673754,0.8263071288151409,,,,1.8738071914826937,-0.5705738473134331,,,,-0.9410853897745313,,,0.2242494027883524,
2022-05-12,,,,,,-1.1057260060166196,0.8410272080494944,0.2250608621554724,-1.1658905901250847,,-0.6909778101702818,-0.05371617745900154,0.8874198496679025,,,,2.0346157700384095,-0.7954740269613351,,,,-0.6378295385832121,,,0.4614904594042557,
2022-05-13,,,,,,-1.135652244657793,1.1453770541742738,-0.4017526011134886,-1.032524313644733,,-0.4787169495329183,-0.048430115326171926,0.7673248935002295,,,,2.033968126191546,-0.7329452805987189,,,,-0.636922728644125,,,0.5202741596519,
2022-05-14,,,,,,-0.9772935441399546,0.9602396605678853,-0.3825152480217862,-1.1737539762410603,,-0.39152474181058416,-0.08373820235213908,0.8439287864225862,,,,2.080023346065075,-0.7885171797636518,,,,-0.6656275827369289,,,0.5787786820105587,
2022-05-15,,,,,,-1.0093115070656036,1.0316728595939317,-0.22957546436181342,-1.3085952447583544,,-0.16708080182162136,-0.2838360677696735,0.797526030460301,,,,1.9775378573108064,-0.7245004679228775,,,,-0.7376976797447699,,,0.6538604860796741,
2022-05-16,,,,,,-1.0644779092128531,1.0069833715024152,-0.2979920709647789,-1.2593257637058872,,-0.1305678108765391,-0.31602662211557064,0.8691646439907522,,,,1.9721792771330149,-0.6450326508269779,,,,-0.7714212766049914,,,0.6365168116814157,
2022-05-17,,,,,,-1.0978826715340464,1.0369277725862245,-0.3867210361347765,-1.19322309175892,,-0.22736299528504922,-0.28233599975907014,0.9927094838876795,,,,1.951365169342115,-0.5759956248333777,,,,-0.766758087237016,,,0.5492770807262368,
2022-05-18,,,,,,-0.9851862033151989,0.9413522061354571,-0.45192572205747156,-1.2407493233838982,,-0.17137833635997965,-0.25592453951711774,1.0396305621032602,,,,1.9849739968544289,-0.6686339626921,,,,-0.7356937517656149,,,0.5435350739982349,
2022-05-19,,,,,,-1.0469260602406298,1.646300173348749,-0.5558460133739441,-0.8421146572120048,,-0.5007594269277068,-0.5993984916557873,0.8730315421692885,,,,1.6979139220544062,-0.4827831986815807,,,,-0.6732269130189698,,,0.4838091235381793,
