date,SOLUSDT,RNDRUSDT,STXUSDT,WLDUSDT,SEIUSDT,ADAUSDT,MKRUSDT,DOTUSDT,NEARUSDT,APTUSDT,AAVEUSDT,ATOMUSDT,LINKUSDT,ARBUSDT,SUIUSDT,OPUSDT,LTCUSDT,AVAXUSDT,INJUSDT,FETUSDT,TIAUSDT,XRPUSDT,BTCUSDT,BNBUSDT,UNIUSDT,ETHUSDT
2022-01-30,,,,,,-0.7410644594491578,-0.43569627156002555,0.35267708724822927,0.8435439346854385,,0.5075291487754242,1.4770690479380362,-0.2984896538562675,,,,0.34186826197164194,-0.17377728410415957,,,,-2.3500278480241685,,,0.4763680363750097,
2022-01-31,,,,,,-1.0172888335023336,0.8119077204839416,0.5198413284979424,-1.9044157061010552,,0.3041113108263069,0.4399765334638287,-0.08055853934483011,,,,1.8861512619718135,-0.2698260747196442,,,,-0.6970782888288054,,,0.007179287252835279,
2022-02-01,,,,,,-1.6919763539690975,0.36542284345566406,0.8701619017929452,-1.4201541297832385,,0.05208526972013146,0.24541231570470182,0.17058272440203653,,,,1.751896342589578,-0.09590011924888386,,,,-0.8409302160200579,,,0.5933994213562213,
2022-02-02,,,,,,-1.3302239557255342,-0.09338015194757904,0.8604542337512677,-1.6761372837563884,,0.002599781950078177,-0.12750484770397288,0.5032135221347943,,,,1.8795265440023115,-0.12262208342462992,,,,-0.5996555486953706,,,0.7037297894150232,
2022-02-03,,,,,,-1.1737671895624104,-0.5077563680997524,1.050050371268556,-1.491920433891172,,0.197471373868344,-0.9225969237123314,0.46892745133042957,,,,1.7314774147167822,0.07418699184859251,,,,-0.3285583512269451,,,0.902485663459907,
2022-02-04,,,,,,-0.816978041571629,0.3584916325357944,0.699435907403714,-2.2426140432294877,,0.16740542871467962,-0.3499882485523224,0.8219144620035249,,,,1.229409717792927,-0.5151272142944288,,,,-0.33652517620067335,,,0.9845755753979012,
2022-02-05,,,,,,-0.7617263609514741,0.5708940484856543,0.16632597702026203,-2.2709128950976485,,0.3407917072517362,-0.5067966785666101,0.5197614058694184,,,,1.1085110732203522,0.08353148634020764,,,,-0.5604090781298056,,,1.3100293145579076,
2022-02-06,,,,,,-0.6466404159988409,1.2092139559886101,0.26004936131775724,-2.1511812368709524,,0.039024155490606914,-0.7568971878515289,1.1863121550196467,,,,0.7866681226495119,-0.11417005660654171,,,,-0.5359577354025639,,,0.7235788822642953,
2022-02-07,,,,,,-0.6032044919964658,1.54858793130444,0.6781066731724384,-1.3190512362117974,,0.1731090432396967,-0.479333594294678,0.6822582066113848,,,,0.5077933768311425,-0.123377834778325,,,,-1.850211416131746,,,0.7853233422539097,
2022-02-08,,,,,,-0.5006467621156611,1.4901391143000216,0.6725807403779537,-1.158179854274166,,0.13884158534439003,-0.3820611406376471,0.7101456746422876,,,,0.6952966476386832,-0.15314314959175515,,,,-2.0630285336924543,,,0.5500556780083473,
2022-02-09,,,,,,-0.5029352792558105,1.7503861545948942,0.7712346289074146,-0.9589167870486727,,0.024486139880640554,-0.4970132122936885,0.6615190132018455,,,,0.5625086611779611,-0.3604607897591252,,,,-1.9470589579267543,,,0.4962504285212951,
2022-02-10,,,,,,-0.606685390318669,1.7955837506349914,0.8021023293344269,-0.7986458756922115,,0.014354093414043832,-0.43910070387025985,0.6759763168193391,,,,0.6154699617259907,-0.5602517011732903,,,,-1.9028221442549094,,,0.40401936338054834,
2022-02-11,,,,,,-0.5187845565677055,1.5798416250849123,0.8938895406615142,-0.4792578990552527,,-0.025889036588432765,-0.42998894062937437,0.644217435646932,,,,0.6284183578232323,-0.43284735295019655,,,,-2.2132205108110945,,,0.3536213373854659,
2022-02-12,,,,,,-0.43768955976860935,1.4544247442095244,0.9634144809629771,-0.4001506150060969,,-0.02557177402800368,-0.5933042982650039,0.6893886164544796,,,,0.6314971631149551,-0.345155022620304,,,,-2.269050970267562,,,0.33219723521364364,
2022-02-13,,,,,,-0.48627613088281957,1.3550907188988615,0.9973625812608493,-0.3230508483021777,,0.07102447449198698,-0.5431261540223685,0.6378716638529981,,,,0.6566573556442251,-0.36695315174932885,,,,-2.333130162852974,,,0.3345296536607475,
