date,SOLUSDT-1d-full,RNDRUSDT-1d-full,STXUSDT-1d-full,WLDUSDT-1d-full,SEIUSDT-1d-full,ADAUSDT-1d-full,MKRUSDT-1d-full,DOTUSDT-1d-full,NEARUSDT-1d-full,APTUSDT-1d-full,AAVEUSDT-1d-full,ATOMUSDT-1d-full,LINKUSDT-1d-full,ARBUSDT-1d-full,SUIUSDT-1d-full,OPUSDT-1d-full,LTCUSDT-1d-full,AVAXUSDT-1d-full,INJUSDT-1d-full,FETUSDT-1d-full,TIAUSDT-1d-full,XRPUSDT-1d-full,BTCUSDT-1d-full,BNBUSDT-1d-full,UNIUSDT-1d-full,ETHUSDT-1d-full
2022-02-20,,,,,,0.03819084496479315,1.124837586542398,1.1717747792620963,-1.6243093899313066,,0.03536626665734468,-0.9496588349409405,0.4193744197811084,,,,1.2662270653172316,0.14167675382910236,,,,-1.404032343624219,,,-0.21944714785760783,
2022-02-21,,,,,,-0.1300959266199233,0.9944673219671079,1.2504663021914806,-1.4913153971668656,,0.626694400951734,-0.8500504333376222,0.381734723573921,,,,1.0220146897080236,0.023477071181857195,,,,-1.6981139510490526,,,-0.12927880140065998,
2022-02-22,,,,,,-0.01588060416729208,1.033515734055657,1.1306528307573356,-1.538117550036551,,0.5908915818497075,-0.3209023081832706,0.22075053839438352,,,,0.8221471897682583,-0.07965402003101768,,,,-2.0183353773435053,,,0.1749319849362943,
2022-02-23,,,,,,0.18660551369188932,0.6711234344919995,0.9957159314568503,-1.4047648414350777,,0.3542912041756657,-0.32519686028622485,0.159289649848315,,,,1.0534610238151212,-0.02218623680034589,,,,-2.211006224243089,,,0.5426674052848961,
2022-02-24,,,,,,0.3948436424890008,0.9072753243772186,0.9519297858095664,-1.2732853808285685,,0.21547337071020545,-0.2546792983247496,0.07607661932883117,,,,1.0059394693638342,-0.15976186480274462,,,,-2.273939924266519,,,0.41012825614392484,
2022-02-25,,,,,,0.2930933208656098,1.2673707322535426,0.9367357364997602,-1.0585921951197999,,-0.01062621358309396,0.05331634460356962,0.05864738199656164,,,,1.0110425047607798,-0.17321108137670954,,,,-2.2898564193174575,,,-0.08792011158276343,
2022-02-26,,,,,,-1.040891660270511,,2.071204505627177,,,-0.2590495484967351,0.25638363026909045,-0.04505452449617687,,,,,-0.42405265899006955,,,,,,,-0.5585397436427743,
2022-02-27,,,,,,-0.8877696482608086,,2.1759913220334006,,,-0.1972335106452085,-0.27061703061535214,-0.4334866979795628,,,,,-0.4193201521278879,,,,,,,0.03243571759541936,
2022-02-28,,,,,,-1.1292846367725218,,2.0223028524649935,,,-0.07843116264153557,-0.4039204271030194,-0.5079959746164484,,,,,-0.26985362347174674,,,,,,,0.3671829721402782,
2022-03-01,,,,,,0.6335068561342577,,1.4551599544344256,,,0.13194171174827077,-0.4614408592957955,-0.16572352617844813,,,,,-0.09702502590046115,,,,-1.992060243403158,,,0.49564113246090863,
2022-03-02,,,,,,-0.30256038440773564,1.5942361457553798,0.8741087324724288,-1.1520160923367675,,-0.05541779593596255,-0.11078575648611466,0.07709259443498168,,,,1.0555819331758538,-0.15037650543049208,,,,-2.020215994749416,,,0.19035312350784428,
2022-03-03,,,,,,-0.35874878542841265,1.541040741544288,0.8594935726404274,-1.027706089956061,,-0.2517313356075103,0.04790516658336908,0.13947093316425221,,,,1.183928210335878,-0.41705806878192936,,,,-1.9913233215176172,,,0.27472897702331617,
2022-03-04,,,,,,-0.10038756547879284,0.8805989372256596,0.9653501703840531,-1.3717645325722891,,0.06608317754324573,0.37344170985856684,0.29483917989424724,,,,0.8108884819791927,-0.058040260060364175,,,,-2.3048202096017936,,,0.44381091082827434,
2022-03-05,,,,,,-0.11101065366150917,1.0012198156921612,1.0350070443258381,-1.3734070639106692,,-0.20016919959356394,0.24031794692314556,0.18358668845498255,,,,1.0730436874618163,-0.09692319443403094,,,,-2.1409891173264106,,,0.3893240460682406,
2022-03-06,,,,,,0.04787027168177495,0.9558530364628867,1.2416981639205416,-1.287623384747986,,-0.2312261200301685,-0.22350976849195758,0.26449997171360634,,,,1.0441026279959322,-0.011271457448499392,,,,-2.124920576865245,,,0.32452723580911536,
2022-03-07,,,,,,-0.026895195883388637,1.084847257298533,1.1850551798417517,-1.4456423767876732,,-0.09863329099447003,-0.2210679765701589,0.14588558355635167,,,,1.0234377577564175,-0.026658326005591964,,,,-2.011704009978878,,,0.3913753977671069,
2022-03-08,,,,,,0.05010265656786103,1.0061304037402137,1.111218499596635,-1.1932044652453773,,-0.18123417801531996,-0.26761325846482253,0.11482527672765384,,,,1.2410818355078492,-0.0953565320324745,,,,-2.1308794449705535,,,0.3449292065883349,
2022-03-09,,,,,,0.06291845905061026,0.8299763146512618,1.060428445312216,-1.3584699644866647,,-0.10764034479455808,-0.07032085861032242,0.3199742468765828,,,,1.1012537104843605,0.01041298640811586,,,,-2.208188454808969,,,0.35965545991736697,
2022-03-10,,,,,,0.06957775215409653,0.5569056987452757,1.3488009314473577,-1.1941937358224357,,-0.14389902585424783,-0.253271995055426,0.3268857925748279,,,,1.3626985003170344,-0.4069631553732336,,,,-2.024215200410255,,,0.3576744372770054,
2022-03-11,,,,,,-0.002139833412839906,0.37392199548290017,1.4052931349415287,-1.390667390296197,,0.2649608846043696,-0.41839805971020155,0.32986028276648177,,,,1.46000305531883,-0.5135235433210233,,,,-1.7702781460467238,,,0.2609676196728755,
2022-03-12,,,,,,-0.4164358334021697,0.6338435267872123,1.5969636800300446,-1.7557832098418114,,0.14664382068833393,-0.2008699180288667,0.07325288392331201,,,,1.2577339583052138,-0.7051041254140258,,,,-1.1656710394456211,,,0.5354262563983779,
2022-03-13,,,,,,-0.24913340350381188,0.2488111984062713,1.480414202689508,-2.0445666692573554,,0.267061657987984,0.06950952271744289,0.32630516039163304,,,,0.9294508218981035,-0.3145984515339851,,,,-1.3823709496757566,,,0.6691169098799661,
2022-03-14,,,,,,-0.30990308567167474,0.5035324591248607,1.4684787569277917,-1.9219152289325232,,-0.07360297099072792,0.11327409333268143,0.39792241595420685,,,,0.9834102594052283,-0.2760282338196346,,,,-1.4886692044751149,,,0.6035007391449067,
2022-03-15,,,,,,-0.27346222991731484,0.2663897245982161,1.2811206830621387,-2.051623637398547,,-0.03409315621257102,0.20575220262584734,0.4863052820764792,,,,1.0934030938322934,-0.12755428622946746,,,,-1.4608992836224135,,,0.6146616071853389,
2022-03-16,,,,,,-0.4959406532119869,0.5695782567355783,1.477131132627611,-1.8436212000447436,,-0.4689245030417302,0.14361149893810432,0.31498627156635994,,,,1.3428965670635835,-0.17301014605295248,,,,-1.2396236524192308,,,0.37291642783940665,
2022-03-17,,,,,,-0.6217648353645504,0.9312241339533691,1.2669152924962714,-1.3849110137167777,,-0.312986430558596,-0.2883533171560567,-0.04798315559131113,,,,1.622077894136125,0.09915048896204319,,,,-1.5263209077089266,,,0.2629518505484098,
2022-03-18,,,,,,-0.7500429245581329,0.7892721865698668,1.4270846086320188,-1.1987899015108343,,-0.16285982137476426,-0.5397812049010057,-0.04212949894352896,,,,1.4562446279175127,0.23565092764213083,,,,-1.63379648703268,,,0.4191474875594174,
2022-03-19,,,,,,-0.6726792677274925,0.44640599714590595,1.7424121118367595,-1.1681181345648322,,-0.002096124394871526,-0.8900632203688024,0.08547335856987387,,,,0.9734388416905992,0.5310595214471123,,,,-1.611886446462705,,,0.5660533628284525,
2022-03-20,,,,,,-0.5760960516463635,0.43120503266588195,1.5586942546921776,-1.497770948825761,,0.24725912637183844,-0.5394211567672699,0.17006909542135482,,,,0.9224866133917237,0.5349731440021043,,,,-1.7455469828966552,,,0.49414787359096896,
2022-03-21,,,,,,-0.2904310365071123,0.013563235790525416,1.6450038983724906,-1.9751829754747172,,0.24584743238934484,-0.43259661734752547,0.21952343647397143,,,,0.8652908714593139,0.46639860783175524,,,,-1.3165817678026384,,,0.5591649148145917,
2022-03-22,,,,,,-0.03499087341565498,-0.22657764050721216,1.7301049423552266,-1.971844327337606,,0.1203303002441033,-0.7622472937335383,0.4290413229002687,,,,0.7840902154864087,0.25370649779437116,,,,-1.042721055812878,,,0.7211079120265109,
2022-03-23,,,,,,0.14139083899502297,-0.665118992110445,1.5393520888474344,-1.417579434551741,,0.013458027014052585,-0.6743891818816744,0.6555585221851552,,,,0.834324227181232,0.41034329927631236,,,,-1.6553392201564145,,,0.8179998252010654,
2022-03-24,,,,,,0.05349314509366056,-0.4189781825434156,1.4823628112501965,-1.15809134114582,,0.03002290537968557,-0.7402999740288191,0.5638268871435764,,,,0.8936692181862472,0.22690819318889704,,,,-1.903620456562567,,,0.9707067940383582,
2022-03-25,,,,,,0.09671619113457561,-0.3166588683076921,1.4466456175225617,-1.292750029430686,,0.13862458349457876,-0.984632308648621,0.7240613209725004,,,,0.7835538188318721,0.04990630970869521,,,,-1.6990769861877177,,,1.0536103509099324,
2022-03-26,,,,,,0.15963309164639777,-0.23290735099331006,1.4749622717865147,-1.2425522264307054,,0.01603029193141993,-1.2953787892850201,0.6450324392968221,,,,1.0667896931512724,-0.3044709848355763,,,,-1.3340574807298304,,,1.0469190444620151,
2022-03-27,,,,,,-0.28300141538857754,0.1422847406780196,1.3139796900845857,-0.9138524010656698,,-0.4643395312147908,-1.3662914502580108,0.6102351312315595,,,,1.6724390940313372,-0.24920583887435013,,,,-1.2102188167865497,,,0.7479707975624467,
2022-03-28,,,,,,-0.23649048655342875,-0.003556497392906951,1.3741439780677882,-1.400456703397954,,-0.3650143959033768,-1.4015446996128897,0.5318773388885488,,,,1.6699079626823294,-0.04367486796802534,,,,-0.7392478013255709,,,0.6140561725154858,
2022-03-29,,,,,,-0.3999483543408043,0.3480361423159488,1.3124262375423428,-1.0034737088913919,,-1.0956427943666176,-0.6396219099096063,0.8607112073471047,,,,1.36958897019908,0.47984411513710723,,,,-1.557840861338965,,,0.325920956305801,
2022-03-30,,,,,,-0.4485274228731407,0.5897213703040438,1.013322832215794,-0.9173104508020492,,-0.9747885222407507,-0.2069514036175259,0.6102870498091512,,,,1.5503211376632244,0.5473964034141077,,,,-1.8714892480556449,,,0.10801825418279015,
2022-03-31,,,,,,-0.5931778176331834,0.7219190776067957,0.7287543564585186,-0.7360586585407699,,-0.8109205514774133,-0.13946146582038765,0.7473978555171439,,,,1.1908587946658216,0.7839187473720216,,,,-2.1700588002929475,,,0.27682846214440077,
2022-04-01,,,,,,-1.7401479270554112,,0.586533789709748,,,-0.8900891751587741,-0.1252344407271151,0.9792984150622556,,,,,0.8716541299191247,,,,,,,0.31798520825017174,
2022-04-02,,,,,,-1.8122970863373926,,0.49522033734074833,,,-0.7988448597834724,-0.0862739911279452,0.8447112883199424,,,,,0.9868174615801777,,,,,,,0.3706668500079417,
2022-04-03,,,,,,-0.34591660275461966,0.3997745526981266,0.7502134988799751,-1.232436006621317,,-0.43903012141475223,0.257526441367554,0.9008490281395891,,,,0.7668532752473738,0.654651127441662,,,,-2.2854507876084824,,,0.5729655946248913,
2022-04-04,,,,,,-0.23980481688002284,0.5746450453634141,0.8455083894222942,-1.0121468676319285,,-0.6682263439526347,0.2811047863746494,0.897919418596318,,,,0.484949413264592,0.6058857710506435,,,,-2.363550934311932,,,0.5937161387046065,
2022-04-05,,,,,,-0.34424982882928845,0.824765261958585,0.4581608251495888,-0.8847318936271807,,-0.955141313428167,0.10573635641215591,0.6952179301025755,,,,1.0890055806577963,0.28157823175467916,,,,-2.17297527699768,,,0.9026341268469359,
2022-04-06,,,,,,-0.43891210141642995,0.5433234267672683,0.5635784721060892,-0.5577014425174629,,-1.124555717190932,0.07152411963003219,0.9200708452410599,,,,0.9421216356452221,0.3363851872729194,,,,-2.205561720283168,,,0.9497272947454017,
2022-04-07,,,,,,-0.5279410699360352,0.473084745136159,0.37046024997410454,-0.34149284845052996,,-1.3332982568482277,0.08937253039111279,0.7921077727832232,,,,1.1553598315789027,0.3042688416028786,,,,-2.059556352380558,,,1.07763455614897,
2022-04-08,,,,,,-0.6637825745748156,0.5186579867511353,0.38982616376504603,0.3478478711345221,,-1.5975798505620644,0.3397921630590721,0.7907070213811694,,,,1.1129988869100493,0.27915566852044194,,,,-2.0347822037655225,,,0.517158867380966,
2022-04-09,,,,,,-0.7805558123193915,0.6204179207655524,0.645266104666621,0.05812018334463683,,-1.472905874065095,0.2914151190950406,0.9252517331000935,,,,0.9989832990797898,0.10491563976565234,,,,-2.018200311371642,,,0.6272919979387427,
2022-04-10,,,,,,-0.6074280669603459,0.60102554184462,0.6255678611187281,-0.5213643183179566,,-1.277490355430085,0.28543893276817556,1.0922220680173418,,,,1.0230752248672688,0.16658188210871627,,,,-2.047152528442051,,,0.6595237584255882,
2022-04-11,,,,,,-0.7476348440175088,0.7725937414997134,0.34673376146307044,-0.024579842981132922,,-1.4693620419602496,0.1256650261161843,0.8677768535262177,,,,1.2397044958160166,0.1616670481167097,,,,-1.9444766779817007,,,0.6719124804026803,
2022-04-12,,,,,,-0.7489081822737582,0.7055177465401983,0.35415509760950603,0.11114938784710095,,-1.4810826878588064,0.24792071378626457,0.9057672346712763,,,,1.0855906803278201,0.16099168104794512,,,,-2.0167332229640973,,,0.6756315512665507,
2022-04-13,,,,,,-0.7043607511005567,0.5307564893754251,0.3427569315074883,0.1446403388068955,,-1.2901810221103658,0.06509763213616293,0.6648061953272616,,,,1.1016418395465462,0.4750111526522044,,,,-2.1897275459929157,,,0.859558739851854,
2022-04-14,,,,,,-0.8309351025087792,0.7032092878575704,0.6268931990900709,0.14487038996502044,,-1.72257042089264,-0.1425084515671594,0.6572486212799521,,,,1.2468994820802526,0.2826151801421763,,,,-1.6829836797676379,,,0.7172614943211737,
2022-04-15,,,,,,-0.7341925762633922,0.7893733935414935,0.5810308836337829,-0.20388221927831163,,-1.8949690648359956,0.11288343244845672,0.7405253000409483,,,,1.3495443252156032,0.2756473528266946,,,,-1.4809445351180257,,,0.46498370778874615,
2022-04-16,,,,,,-0.7735528683949343,0.5401744123660904,0.7612611716847235,-0.2135017505111974,,-1.9346659896366367,0.26078373930127213,0.8600179370283249,,,,1.3842418925507372,0.25285620528905706,,,,-1.3772036130468759,,,0.2395888633694389,
2022-04-17,,,,,,-0.7517260491180505,0.11884504820505874,0.7408878691595502,-0.014398455747929027,,-1.9006122520735065,0.3393051982905426,1.0337383837051777,,,,1.3494167929696024,0.4707516391470233,,,,-1.4253172791224695,,,0.03910910458500036,
2022-04-18,,,,,,-0.8066221642468228,-0.04704266615103547,0.7644820934165963,0.13759252326732171,,-1.7750431551469603,0.4931868866734975,0.928294897327409,,,,1.2924657618533935,0.6216146236583171,,,,-1.5584013158486938,,,-0.050527484803022535,
2022-04-19,,,,,,-0.808010855261767,0.07041406776624647,0.7134620856601085,0.25547200312171164,,-1.6945010262132016,0.35806261215691065,0.8530696245336623,,,,1.1976114237088278,0.8047289194296755,,,,-1.7198270204370378,,,-0.03048183446513599,
2022-04-20,,,,,,-0.7834545907805596,0.48486195178053404,0.91009000167033,-0.15187686645016973,,-1.4228130229673062,0.25082884117798104,0.7333736763165221,,,,1.1875097908122005,0.4505221754299245,,,,-1.9882419547950398,,,0.3291999978055835,
2022-04-21,,,,,,-0.8675742554755344,0.37927213296686835,0.8224987315603176,0.008530111514331196,,-1.5632848984198504,0.12157770937740384,0.8819135019373683,,,,1.2421757677688416,0.5069961467207567,,,,-1.8188487219825746,,,0.28674377403207174,
2022-04-22,,,,,,-0.7387063045882164,0.5969782472058511,0.8867781256088382,-0.15834786665691655,,-1.4833733573626435,0.18369246899470437,0.9506079890530996,,,,1.0729174607599654,0.32395780466655405,,,,-1.9479119054659475,,,0.31340733778471075,
2022-04-23,,,,,,-0.808625258536341,0.5413718110226151,1.1607462291419737,-0.05122471431805053,,-1.5857284613814018,0.39355000552805286,0.6120103917142327,,,,1.0239245143126285,0.3384466636288529,,,,-1.855473825511751,,,0.23100264439918936,
2022-04-24,,,,,,-0.8006880527908382,0.6402011790044769,1.0679536784444368,-0.113658966933152,,-1.5154913909573033,0.26220373939545555,0.6785333812663078,,,,0.9794960689143253,0.3197763604054913,,,,-1.932917397737091,,,0.4145914009878906,
2022-04-25,,,,,,-0.7060296596480394,0.6614209889353672,0.9900481145607258,-0.31505483154644587,,-1.3595521535697934,0.1150964057673584,0.642861587079033,,,,1.0724923408938491,0.46133407809971205,,,,-2.0314553512598814,,,0.46883848068811473,
2022-04-26,,,,,,-0.7538806539731144,0.7238188032220431,0.4925685289906391,-0.5043464668303439,,-1.3417735101325605,-0.033454635779213746,0.7443970602578303,,,,1.3874073559444424,0.6402800530432381,,,,-1.8612029523461873,,,0.506186417603227,
2022-04-27,,,,,,-0.7669757943165919,0.5279916661094294,0.2899393121653484,-0.7546992722963615,,-1.0966881945896212,0.11591088414006043,0.8845940702199804,,,,1.3139991939287474,0.8474360896102131,,,,-1.9275651848223312,,,0.5660572298511267,
2022-04-28,,,,,,-0.6595882251939909,0.5526429866812556,0.5092296650752771,-1.1904083015850186,,-1.1765752395772962,0.04586461006605437,0.9802397563873037,,,,1.6365394048584914,0.4151948650019226,,,,-1.4961578866753678,,,0.38301836496136876,
2022-04-29,,,,,,-0.5831241505058605,0.6632786032980276,0.7281563487702626,-1.195276581645106,,-1.1189963300074155,0.038369534198100914,0.8833072118217519,,,,1.7018041332016538,0.2348586891177198,,,,-1.5012690282508725,,,0.14889157000173764,
2022-04-30,,,,,,-0.40640969444871694,0.7783093097591977,0.6905463814563924,-1.2616091102397387,,-0.92685986009335,0.09883669364614785,0.6818765922765722,,,,2.0757481076639377,-0.20586268897112053,,,,-1.158195123747365,,,-0.36638060730195626,
2022-05-01,,,,,,-0.5585350376442654,0.09234579438805005,0.4684554570798566,-1.2632123377564413,,-0.7595849541875376,0.17045530589633778,0.991203412085532,,,,2.1682906243864206,0.02069982057445555,,,,-1.2521393811335064,,,-0.07797870368890139,
2022-05-02,,,,,,-0.6841560198980622,0.08598014403285072,0.11619500765489758,-1.284912443746548,,-0.8350863147175972,0.28921687601803003,0.9188224139804024,,,,2.246049042612771,0.4057567396364524,,,,-0.9712037640462912,,,-0.28666168152690585,
2022-05-03,,,,,,-0.5512126554091005,-0.15171454882351768,-0.01763909224519568,-0.9981412097849177,,-1.4128378192916085,0.1132692124624581,0.9889581728513428,,,,2.3114038341575704,0.335267944227366,,,,-0.45702826969533933,,,-0.1603255684490581,
2022-05-04,,,,,,-0.8449304519651826,0.4813337242871033,0.1508929240187401,-0.7081156444751235,,-1.2768350841057499,-0.10691457589853194,0.5003872911445947,,,,2.461063677221602,0.30010683229620094,,,,-0.349506509402866,,,-0.6074821831207871,
2022-05-05,,,,,,-0.957949605196873,0.6525967420611452,0.22200300261341224,-0.9787649802683783,,-1.2107855588137046,-0.04755845806096016,0.3807826335336729,,,,2.4335936926409945,-0.07319061281941924,,,,-0.3095709522650981,,,-0.11115590342479124,
2022-05-06,,,,,,-0.7237567610611316,0.8570013035375056,0.41157917587561915,-1.5236028513203947,,-0.8458625982343357,-0.06766549325592314,0.3993432583755598,,,,2.232666005598621,-0.3229674516609568,,,,-0.5210055290830897,,,0.10427094122852636,
2022-05-07,,,,,,-1.0750840175490701,1.1189902582318076,0.24884145458223936,-1.1946103014169245,,-0.7773812130847422,-0.06295763165873143,0.70865278468096,,,,2.108399013891587,-0.36400903748575,,,,-0.6400859559824913,,,-0.07075535420888424,
2022-05-08,,,,,,-1.1516031644114963,0.9690324199469482,-0.008373930977407353,-1.017041666200215,,-0.7023305293959612,-0.1315256192146514,0.7722898436112677,,,,2.2658704581620337,-0.28959317679537555,,,,-0.6039423323715353,,,-0.10278230235360729,
2022-05-09,,,,,,-1.3355769215476885,1.7006845737980307,-0.3256837608659095,-0.38224945608050037,,-1.0907574008017216,-0.41655814692776083,0.4057325897892045,,,,1.7974231197450858,-0.4815803340809959,,,,-0.1266573221325684,,,0.25522305910482446,
2022-05-10,,,,,,-1.2516306654719551,1.172870180898629,-0.20895415500960662,-0.07393132153169683,,-1.232028980144341,-0.711389058960337,0.42690944864528946,,,,2.035412959951003,-0.7111482265993245,,,,0.2625856743442083,,,0.2913041438781317,
2022-05-11,,,,,,-0.5912226346667333,1.9827171320015533,0.19149380068151237,-1.3594106993123296,,-0.47740046935463076,-0.2234261935983728,0.3808330689131943,,,,1.3407751998718067,-1.099911641481805,,,,-0.5159808334274705,,,0.3715332703732753,
2022-05-12,,,,,,-0.7130327851486511,1.7291847637029316,0.29563972529251015,-1.40956801251871,,-0.5022442203525777,-0.28199469928879456,0.5472716389112436,,,,1.5403415505733544,-0.9527615849704,,,,-0.6181361511389389,,,0.36529977493803223,
2022-05-13,,,,,,-0.7810894907723621,1.8108076361203644,-0.22803599064068172,-1.3451244375026254,,-0.3916483781294517,-0.23411473337709213,0.5261271817857144,,,,1.625015540095404,-0.7832847201995553,,,,-0.5945862795764864,,,0.39593367219677206,
2022-05-14,,,,,,-0.8254700112914863,1.56272892146981,-0.133495215372987,-1.4278108326363659,,-0.24395546111297656,-0.1673441283829823,0.6923298543021321,,,,1.7051981651746477,-0.7029598546051352,,,,-0.8402981906505965,,,0.38107675310593975,
2022-05-15,,,,,,-0.8073237296584562,1.5331575691871648,-0.03038776026291062,-1.5337608898979782,,-0.13748016025512189,-0.3423385828587157,0.8247279601283528,,,,1.5196291879313348,-0.6928198100509886,,,,-0.8678389944632571,,,0.5344352102005757,
2022-05-16,,,,,,-0.8328193148414716,1.669764853999666,-0.20528333722314282,-1.3969469128204661,,-0.09240619072811546,-0.4143130462074504,0.9028013328962013,,,,1.553223244241473,-0.6833684872123721,,,,-0.7624929017376628,,,0.26184075963334125,
2022-05-17,,,,,,-0.7004004688087646,1.6194370632895392,-0.22935107375460162,-1.391920405789131,,-0.1733382320823323,-0.5289759743263726,0.8515312487886375,,,,1.633386347661204,-0.69463899384571,,,,-0.7572154169888619,,,0.37148590585639324,
