year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
2022,0.0012226763734877188,-0.04535952040767266,-0.03780561144548922,-0.0384202773849458,0.11812565238580475,0.13998923931005192,-0.16772181462658353,-0.010677408337960492,-0.03438941246898186,-0.030752360440012394,0.05026097760119841,0.036636746337070036,-0.054248495529934826
2023,-0.23233117696920536,-0.023118743060244307,0.006531359962249628,-0.0304427659701354,-0.0012122528629826546,0.08332499479411437,-0.02376061771967275,0.027269782762143535,-0.030628377054726985,0.005638404947629461,-0.13704956231777887,-0.16266889239630844,-0.44062316147961855
2024,0.015050607583081854,-0.06416519050367242,0.061426463919685315,-0.007284580269930729,0.06224072754226295,0.09040445290551591,-0.02917429640632163,-0.03216453425841859,-0.09672132436495828,0.059257640542033085,-0.1176809452304991,0.053383153172033904,-0.031297716291519784
2025,0.06035674726656182,0.016900451165961616,0.07945538827151255,-0.08197404354877791,-0.00020733862315069906,0.034296725729414,-0.00472937064708423,0.05767221566920777,-0.03590785615302816,0.19044863893274244,0.061271362759282244,0.053395492603834915,0.4923977645691988
