year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
2022,0.0012381027820016488,-0.029651448784616563,-0.03629387421964547,-0.05195527392515953,0.07355305204729934,0.14800669268398803,-0.1594032611218199,-0.013083655314283127,-0.046529574737574464,-0.031140839600091286,0.040347902646188594,0.03941435409761329,-0.09341248843229
2023,-0.22116280470477467,-0.008388109727321624,0.00333961591802856,-0.035796313344870656,-0.0029803134822069532,0.0695545768408099,-0.024631872841843094,0.035341282169678134,-0.03708222703829123,0.012418687554394792,-0.11023101916654787,-0.16969767371512656,-0.42053554056232956
2024,0.019658927313364716,-0.12635023065065998,0.003794958782863622,-0.018466687204848675,0.06291316828877713,0.08504766391101715,-0.011922385814633452,-0.047108528930133065,-0.1061755641214317,0.025208582274009128,-0.15065823161001368,0.008671567656318713,-0.251795754571142
2025,0.05683572123396585,0.020224298642434135,0.0874477783605001,-0.08268009262923626,-0.017190619719907874,0.03911969555481987,-0.0020298832394624045,0.04776443009050779,-0.041631320647050996,0.173688395681584,0.07703261878352285,0.04730131425542461,0.4572509956302371
