year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
2022,0.0016693509488667768,-0.04658226107603847,-0.0429707712453794,-0.051785382426060234,0.10141959063621986,0.16602370375720277,-0.1559519956831258,0.041953427157909395,-0.04015597620489564,-0.03641371548653827,0.012144514042187193,0.044719742969420384,-0.042698598641101926
2023,-0.24443412162270306,-0.02920715221611958,-0.0010860581940340674,-0.023659872510021662,-0.014623895651018515,0.09300448322661992,-0.05272931883954379,0.03930022820906309,-0.05352502741438303,0.014380324080113027,-0.09928020663818138,-0.16561441402948296,-0.45268965475609113
2024,0.027173210910270917,-0.1319963233263738,0.0163445888579119,-0.02295305714699658,0.08349463151227532,0.06369529632781079,-0.021521722237486718,-0.014920215568184458,-0.09645747177982456,0.0699165666682926,-0.13705413785273812,0.07860444822233603,-0.11502189657548145
2025,0.04884864829091873,0.026259255974508955,0.026266224054214193,-0.09476082807571629,-0.04191930750816264,0.042290503504441856,-0.004832277340178215,0.01190049220983802,0.0025214347158064587,0.16509911171226954,0.0642718601188681,0.04329629286293879,0.30417245693409445
