date,ADAUSDT,MKRUSDT,DOTUSDT,NEARUSDT,AAVEUSDT,ATOMUSDT,LINKUSDT,LTCUSDT,AVAXUSDT,XRPUSDT,UNIUSDT,OPUSDT,INJUSDT,APTUSDT,BNBUSDT,BTCUSDT,ETHUSDT,SOLUSDT,FETUSDT,RNDRUSDT,STXUSDT,ARBUSDT,SUIUSDT,WLDUSDT,SEIUSDT,TIAUSDT
2022-01-30,-0.2,0.05621345341457825,0.05621345341457825,0.0,0.05621345341457825,0.049235214389893214,0.04158366377117221,0.05621345341457825,0.028113854766043344,-0.2,0.05621345341457825,,,,,,,,,,,,,,,
2022-01-31,-0.24461996364554126,0.13421516181089968,0.13422563740766774,-0.18708323773585822,0.009118044761383507,0.015587071488708061,0.1146601212547604,0.14684126501866218,0.008857091813956098,-0.24524141122257184,0.05769727825729716,,,,,,,,,,,,,,,
2022-02-01,-0.25476785176632677,0.21053360562482942,0.21008176220480615,-0.26783946296826866,0.009479315948830539,-0.17268394765956277,0.18157342210896427,0.20020400586238113,0.00929728242688116,-0.24949231532119737,0.11645601246351017,,,,,,,,,,,,,,,
2022-02-02,-0.22412221495880041,0.18794538073727876,0.18794538073727876,-0.22412221495880041,0.007302432791623241,-0.22412221495880041,0.16857558559988026,0.18794538073727876,0.007174552455068792,0.0,0.09193895875760996,,,,,,,,,,,,,,,
2022-02-03,-0.23157183727100927,0.2228263143031841,0.2228263143031841,-0.24807242824394926,0.0073893895197584755,-0.24807242824394926,0.17411211573814664,0.2228263143031841,0.007241238321794866,-0.24807242824394926,0.13681457011283688,,,,,,,,,,,,,,,
2022-02-04,-0.17406953785685023,0.22133090085468585,0.17922508550999378,-0.19010153988774112,0.00402682115206242,-0.17802119153723722,0.14581813062881016,0.1796622515281454,-0.14594245871499387,-0.18046734700149664,0.0,,,,,,,,,,,,,,,
2022-02-05,-0.22833151405725782,0.21866051969665318,0.231005731633558,-0.22833151405725782,0.004011845271105797,-0.22833151405725782,0.11670586099143634,0.231005731633558,0.0,-0.22833151405725782,0.09175059622845488,,,,,,,,,,,,,,,
2022-02-06,-0.19412019736988306,0.2233818926984814,0.2198942837964479,-0.19412019736988306,0.0038832061509031417,-0.19412019736988306,0.17182221220669736,0.22430370468297303,0.0,-0.19412019736988306,0.0,,,,,,,,,,,,,,,
2022-02-07,-0.2035687511418917,0.24853215056352995,0.24853215056352995,-0.1943505387491413,0.004073002048076967,-0.19638094770879322,0.10391366766283379,0.24853215056352995,0.03349163041727146,-0.20245279761275228,-0.0677273931146876,,,,,,,,,,,,,,,
2022-02-08,-0.19952422632581607,0.24346254532361086,0.24074675248805913,-0.18899037122664816,0.004114855624458459,-0.1886235928370932,0.1011223023187066,0.24190510939303222,0.03475607335956114,-0.18899037122664816,-0.12859897375641488,,,,,,,,,,,,,,,
2022-02-09,-0.20290599287371125,0.24804617533355955,0.24389427770999947,-0.19218782718223335,0.004205724886548757,-0.1919401881145054,0.10275748083390537,0.25342095142701193,0.03622588760776411,-0.18767359079891252,-0.08207164289527842,,,,,,,,,,,,,,,
