date,ADAUSDT,MKRUSDT,DOTUSDT,NEARUSDT,AAVEUSDT,ATOMUSDT,LINKUSDT,LTCUSDT,AVAXUSDT,XRPUSDT,UNIUSDT,OPUSDT,INJUSDT,APTUSDT,BNBUSDT,BTCUSDT,ETHUSDT,SOLUSDT,FETUSDT,RNDRUSDT,STXUSDT,ARBUSDT,SUIUSDT,WLDUSDT,SEIUSDT,TIAUSDT
2022-01-30,-0.2,0.057644590458991854,0.057644590458991854,0.0,0.05684258705999918,0.04660494701921061,0.039362161228203636,0.057644590458991854,0.026611942856619164,-0.2,0.057644590458991854,,,,,,,,,,,,,,,
2022-01-31,-0.2526938686272925,0.16701217037142913,0.1666355601314496,-0.17079011751814976,0.06017840169453665,-0.03715658413037917,0.12005331341202104,0.16569124612171804,-0.018924065886348155,-0.2535785016485804,0.0629117445964786,,,,,,,,,,,,,,,
2022-02-01,-0.26317669704989,0.23273036736903588,0.23273036736903588,-0.25956685992528306,-2.3894024837178465e-05,-0.2008204297757492,0.186373505973132,0.23273036736903588,-0.019864577324698603,-0.2579739171153548,0.12310516826946881,,,,,,,,,,,,,,,
2022-02-02,-0.2466590293289623,0.22686571058365984,0.2232083352565606,-0.25141413977772353,-0.06922364758152594,-0.1833362720164545,0.17317561778061963,0.21887134783954013,-0.018371142735271812,-0.24659513128080804,0.11647480795017293,,,,,,,,,,,,,,,
2022-02-03,-0.25485775522828735,0.24335674367816204,0.22492230103680613,-0.2536376089088761,-0.00022894752187394316,-0.20682734248539927,0.1788632268352963,0.22435425921544278,-0.01854189841428068,-0.25041544565847174,0.115210826217063,,,,,,,,,,,,,,,
2022-02-04,-0.17670128512445082,0.24172354811767763,0.24370450937866361,-0.17670128512445082,-0.09103476701583067,-0.21663909781624305,0.19214895454988862,0.24523383316352976,-0.17670128512445082,-0.17670128512445082,0.12385912228570982,,,,,,,,,,,,,,,
2022-02-05,-0.24268903252073223,0.23880712747395538,0.25366693547634084,-0.24268903252073223,0.00626905730929279,-0.21408163034009273,0.11831121873979036,0.24620497613785938,0.00574638358764739,-0.24268903252073223,0.12460198874288847,,,,,,,,,,,,,,,
2022-02-06,-0.23056242885111025,0.23802234519164464,0.26059421383816656,-0.18734643332734707,-0.09298718116804586,-0.2036954037567254,0.18509619420455733,0.25800031684690466,0.005889707262475696,-0.23283751405876799,-0.07068597035053195,,,,,,,,,,,,,,,
2022-02-07,-0.2417847619020791,0.23863744481832058,0.2659741619817151,-0.18756873701566193,-0.006839394728289561,-0.20606766825736364,0.10296107429990116,0.2777064263676767,0.0062084531434740626,-0.21121064000294032,-0.0749701521797498,,,,,,,,,,,,,,,
2022-02-08,-0.22126885143744862,0.23376967363479875,0.25764238388329924,-0.16562365929272604,-0.006451556047278232,-0.18480484376180384,0.10019529785240462,0.27030146118841325,0.006442847070016188,-0.2078425988796442,-0.14873420280873004,,,,,,,,,,,,,,,
