year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
2022,-0.0003758350934902621,-0.05976749305684681,-0.047957242482812745,-0.05344652600162725,0.08755244804970874,0.14059252522764898,-0.1969184397535142,0.046704215657424886,-0.035485775848017376,-0.03700722585200655,0.02711297438528293,0.029336805445901115,-0.13274790671039183
2023,-0.2318075903839275,0.0006857659015273576,-0.02159404560968181,-0.02924713670539969,-0.023628829050030054,0.09373890187435863,-0.03655768300733464,0.025081882671721623,-0.025942415273992214,0.01651787801754523,-0.14386207937001927,-0.18762145518892437,-0.4697139335500612
2024,-0.009720037520114855,-0.11309467997116118,0.038575442694154916,-0.000539098077945277,0.057117898730173255,0.09683111125458765,-0.018839982867345784,-0.02877958246163559,-0.10443133654274217,0.052373497995035434,-0.13351030714176038,0.05618418780830292,-0.13117602398097694
2025,0.04845135607899742,0.013683609166778465,0.0822477702423754,-0.07474643359076705,0.011148357046748991,0.02306017908966318,0.0292048318891851,0.0398240823599767,-0.0258121332199458,0.1858850245615098,0.04444619171075348,0.05562275945446293,0.5007074675473104
