year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
2022,0.0021885689358427385,-0.06149569164841906,-0.033185973119385426,-0.020845404264750678,0.12830697189150841,0.09046539124069941,-0.20251384288972718,0.043336222794788215,-0.028845005362077014,-0.031114573163557147,0.08358872725932187,0.036526123510668196,-0.03667634639054129
2023,-0.24249063146680172,-0.041327252878382015,-0.0006004143327548173,-0.0043342302637661145,0.02391092003474804,0.035843513988829345,0.0018506348323548139,0.028673485920267305,-0.046609686242219506,0.0067035978873764,-0.1491360637936503,-0.1666554104662341,-0.462467071286465
2024,0.010977815366248977,-0.09850085321795121,0.025407064671689072,0.02874110708404931,0.018188497844438656,0.09163451217531438,-0.008909061298867593,-0.011389345900219894,-0.10640654491975932,0.04732095362634592,-0.13250267662362558,0.03883756182712017,-0.11694218066878326
2025,0.054063372856491654,0.04587914871217347,0.09569949084175877,-0.04770703739766735,0.005159940137497543,0.058002121366292236,-0.0142159519152536,0.017618456252460835,0.00878580413971286,0.17754554951726975,0.07823199679646708,0.039588803831820396,0.6339893442953208
